age,gender,work
76,false,agriculteur
22,false,ouvrier_batiment
19,false,artisant
74,true,ouvrier_agricole
70,true,enseignant
90,true,conducteur
21,true,ouvrier_agricole
28,true,agriculteur
66,true,retraite
86,true,commercant
72,true,conducteur
72,false,ouvrier
29,false,agriculteur
90,true,agriculteur
74,true,enseignant
25,false,retraite
42,true,sans_activite
23,true,retraite
28,false,retraite
66,true,commercant
68,false,agriculteur
21,true,ouvrier_batiment
24,false,sans_activite
59,true,ouvrier_agricole
51,false,militaire
30,false,militaire
63,false,sans_activite
34,false,ouvrier_agricole
57,false,sans_activite
30,true,sans_activite
55,true,ouvrier_batiment
79,false,commercant
24,true,agriculteur
10,true,ouvrier
20,true,ouvrier_agricole
81,false,ecolier
13,false,conducteur
25,false,conducteur
54,true,retraite
22,true,ouvrier_batiment
37,false,agriculteur
24,false,commercant
32,false,artisant
90,true,enseignant
8,false,sans_activite
26,false,sans_activite
43,false,agriculteur
91,true,sans_activite
50,false,ouvrier_batiment
54,true,ouvrier
17,false,militaire
62,false,militaire
46,true,employe_prive
77,true,commercant
77,false,ouvrier_agricole
97,true,ouvrier_batiment
84,true,sans_activite
73,true,employe_prive
59,false,ouvrier
1,false,retraite
29,false,commercant
17,false,commercant
80,true,ouvrier
66,true,commercant
31,true,artisant
22,true,artisant
18,false,artisant
4,true,militaire
62,true,enseignant
53,true,artisant
52,false,retraite
79,true,ouvrier_agricole
59,false,ouvrier
23,true,militaire
24,true,ouvrier_agricole
24,true,ouvrier_agricole
26,true,ouvrier_batiment
98,true,ouvrier
15,false,militaire
89,false,agriculteur
92,true,conducteur
48,false,conducteur
64,false,retraite
77,true,ecolier
92,false,ecolier
59,true,enseignant
26,true,commercant
14,false,artisant
23,false,militaire
68,true,commercant
57,false,ecolier
96,false,enseignant
92,false,militaire
29,false,ouvrier_batiment
55,false,agriculteur
15,false,enseignant
52,false,retraite
54,false,employe_prive
29,true,retraite
21,false,agriculteur
32,true,retraite
30,false,ouvrier_agricole
8,true,ouvrier_batiment
57,true,ouvrier_agricole
24,true,agriculteur
25,false,artisant
6,false,enseignant
9,false,enseignant
32,false,enseignant
25,true,conducteur
28,false,agriculteur
17,true,retraite
75,true,agriculteur
12,true,ouvrier
45,false,ouvrier_batiment
80,false,employe_prive
24,false,ecolier
77,false,artisant
80,true,commercant
11,false,retraite
24,false,commercant
79,false,conducteur
61,true,ouvrier_batiment
70,false,sans_activite
96,false,employe_prive
38,true,conducteur
26,true,commercant
72,false,ouvrier
27,false,ouvrier_agricole
8,true,conducteur
78,false,retraite
37,false,commercant
78,false,employe_prive
54,false,conducteur
62,true,ouvrier_batiment
26,false,ouvrier_agricole
26,false,sans_activite
100,false,employe_prive
28,false,ouvrier_agricole
14,false,conducteur
30,true,employe_prive
64,true,employe_prive
8,false,ecolier
20,false,retraite
22,true,enseignant
28,true,ouvrier
55,true,commercant
49,false,artisant
78,true,ouvrier_batiment
18,true,ouvrier_agricole
16,true,ouvrier
80,true,employe_prive
29,false,retraite
36,true,ecolier
80,true,commercant
18,false,retraite
21,true,artisant
88,true,ecolier
2,true,agriculteur
29,true,retraite
76,false,sans_activite
6,true,militaire
52,true,ouvrier_batiment
62,false,conducteur
47,true,ouvrier
26,false,ecolier
6,false,enseignant
38,false,sans_activite
46,true,commercant
46,false,agriculteur
4,true,militaire
24,false,artisant
76,true,sans_activite
89,false,employe_prive
47,false,retraite
27,true,ouvrier_batiment
58,true,sans_activite
15,true,ouvrier
55,true,sans_activite
27,false,sans_activite
44,false,employe_prive
55,false,ecolier
67,true,ouvrier
63,false,ouvrier
32,false,artisant
82,false,ouvrier_agricole
4,true,conducteur
26,true,ouvrier_batiment
7,false,employe_prive
99,false,militaire
26,true,ouvrier_batiment
15,true,ouvrier
59,true,commercant
62,true,enseignant
22,false,ouvrier_batiment
71,true,ouvrier_agricole
28,false,militaire
20,true,artisant
19,true,retraite
90,true,commercant
30,false,ouvrier_batiment
28,true,conducteur
28,false,ecolier
19,false,retraite
47,false,agriculteur
89,true,enseignant
58,false,artisant
32,false,ouvrier
63,false,ecolier
33,false,commercant
22,false,commercant
68,true,artisant
60,false,ouvrier
16,true,conducteur
46,false,militaire
3,true,enseignant
77,false,retraite
24,false,ouvrier_agricole
79,true,artisant
22,true,artisant
27,true,sans_activite
25,false,artisant
41,true,artisant
100,true,ouvrier
90,true,ecolier
96,false,artisant
74,false,commercant
55,false,agriculteur
69,true,employe_prive
21,true,ouvrier_batiment
46,false,ouvrier
42,false,enseignant
5,false,ecolier
19,false,commercant
78,true,sans_activite
29,true,ecolier
20,true,artisant
77,true,employe_prive
39,true,commercant
16,false,employe_prive
16,true,ecolier
22,true,enseignant
16,false,agriculteur
88,false,ouvrier
18,true,ecolier
66,true,militaire
13,false,ouvrier_batiment
78,false,militaire
73,false,employe_prive
71,false,agriculteur
24,true,ecolier
44,false,militaire
79,false,commercant
19,false,artisant
27,false,sans_activite
69,true,artisant
20,true,ecolier
19,false,agriculteur
42,false,commercant
42,true,enseignant
3,false,ouvrier
78,false,enseignant
2,true,retraite
9,true,ouvrier_agricole
5,false,ouvrier_agricole
25,false,militaire
25,true,employe_prive
66,true,sans_activite
37,false,conducteur
18,true,ecolier
10,false,ouvrier
18,false,conducteur
20,true,artisant
14,true,conducteur
62,true,ouvrier_batiment
77,false,sans_activite
27,false,sans_activite
69,true,retraite
38,false,artisant
87,false,ecolier
23,false,ouvrier
24,false,retraite
88,true,ecolier
54,true,ouvrier
40,true,ouvrier
58,false,ouvrier_batiment
57,false,artisant
30,true,sans_activite
87,true,agriculteur
25,false,conducteur
79,true,sans_activite
60,true,conducteur
76,false,enseignant
55,true,retraite
59,false,enseignant
14,true,militaire
20,true,enseignant
23,false,employe_prive
21,false,artisant
52,true,employe_prive
78,false,conducteur
92,false,sans_activite
49,false,ouvrier_agricole
25,false,agriculteur
65,false,employe_prive
28,true,agriculteur
79,false,artisant
63,true,ouvrier_agricole
29,true,sans_activite
41,true,sans_activite
54,true,sans_activite
18,true,ouvrier_agricole
69,false,commercant
59,true,ouvrier_batiment
82,false,retraite
39,true,agriculteur
30,true,ouvrier_agricole
7,true,sans_activite
23,true,agriculteur
78,true,militaire
78,true,conducteur
44,true,sans_activite
94,true,militaire
79,false,retraite
39,true,enseignant
83,true,employe_prive
77,true,artisant
69,false,ouvrier
16,false,artisant
79,false,artisant
78,false,commercant
7,true,employe_prive
51,true,ouvrier_agricole
68,true,ouvrier
71,false,commercant
17,true,ouvrier_batiment
74,true,enseignant
14,true,ouvrier_batiment
86,false,retraite
45,false,ecolier
30,true,conducteur
5,true,artisant
29,false,ecolier
18,false,agriculteur
29,true,retraite
19,false,conducteur
8,false,enseignant
51,false,ecolier
29,false,ouvrier
70,true,agriculteur
89,false,enseignant
66,true,ecolier
32,false,ecolier
61,false,ecolier
78,false,retraite
21,false,militaire
60,true,sans_activite
80,false,ouvrier_batiment
38,false,artisant
25,false,ouvrier_batiment
21,false,sans_activite
48,false,retraite
57,false,retraite
84,true,agriculteur
30,false,conducteur
23,true,commercant
77,false,ouvrier_batiment
26,true,employe_prive
90,false,sans_activite
5,false,sans_activite
18,true,ecolier
77,false,ouvrier
97,false,commercant
21,false,commercant
17,false,employe_prive
99,false,ouvrier_agricole
14,false,commercant
28,false,ecolier
21,false,ouvrier_batiment
58,false,retraite
42,true,sans_activite
45,true,sans_activite
11,false,retraite
16,true,commercant
28,false,employe_prive
28,true,ouvrier
87,false,agriculteur
20,true,retraite
6,true,conducteur
15,true,enseignant
30,false,ecolier
22,true,conducteur
36,true,enseignant
94,false,artisant
16,false,enseignant
98,false,militaire
51,true,ouvrier_agricole
51,true,militaire
24,false,retraite
81,false,ouvrier
21,true,conducteur
72,false,enseignant
80,true,conducteur
78,true,retraite
45,true,agriculteur
79,true,sans_activite
53,false,ecolier
54,true,sans_activite
96,false,ouvrier_agricole
17,false,artisant
99,true,agriculteur
54,true,conducteur
10,false,enseignant
39,false,artisant
77,true,enseignant
17,false,ouvrier_agricole
8,true,ecolier
24,false,enseignant
76,false,employe_prive
23,false,enseignant
17,false,commercant
76,false,artisant
18,true,ouvrier
28,true,sans_activite
98,false,ouvrier_agricole
19,false,retraite
27,true,sans_activite
30,false,agriculteur
17,false,commercant
16,true,artisant
88,false,militaire
30,true,artisant
21,false,commercant
76,true,artisant
0,false,sans_activite
15,true,agriculteur
70,false,ouvrier_batiment
20,false,sans_activite
9,true,ecolier
95,false,commercant
36,true,commercant
5,false,commercant
75,true,artisant
27,true,ouvrier_agricole
24,true,commercant
76,true,ouvrier
4,false,sans_activite
27,true,militaire
86,true,retraite
11,true,enseignant
29,true,retraite
26,false,conducteur
16,true,militaire
68,false,ouvrier_agricole
21,false,militaire
77,true,enseignant
77,true,militaire
25,true,ouvrier
18,false,ouvrier_agricole
78,false,artisant
78,true,sans_activite
69,true,commercant
83,true,ecolier
18,true,ouvrier_agricole
50,true,sans_activite
77,true,conducteur
63,true,commercant
44,true,sans_activite
29,false,ouvrier_agricole
54,true,ecolier
27,true,ecolier
53,false,conducteur
29,false,ouvrier
77,true,ecolier
17,false,commercant
63,false,employe_prive
67,false,enseignant
85,false,enseignant
25,false,agriculteur
80,true,commercant
63,true,employe_prive
73,true,retraite
49,false,ouvrier
88,false,ouvrier
38,true,employe_prive
70,false,retraite
57,false,militaire
75,true,retraite
2,false,commercant
77,false,ecolier
32,false,sans_activite
79,true,artisant
47,false,ouvrier
11,false,commercant
17,false,commercant
13,false,enseignant
77,false,agriculteur
79,true,enseignant
68,true,militaire
4,false,ouvrier_batiment
77,false,ouvrier_agricole
55,false,commercant
67,false,retraite
25,false,sans_activite
59,false,sans_activite
97,false,militaire
76,true,artisant
61,true,ouvrier
51,false,militaire
80,true,employe_prive
30,false,ouvrier
61,false,employe_prive
5,true,retraite
16,true,employe_prive
22,false,sans_activite
76,false,commercant
20,false,ecolier
77,true,ouvrier_batiment
90,true,sans_activite
17,true,ouvrier_agricole
55,true,ouvrier_agricole
27,false,ouvrier_batiment
82,false,sans_activite
24,false,sans_activite
24,true,artisant
31,false,militaire
20,true,ouvrier_batiment
76,true,ouvrier_agricole
82,false,retraite
22,true,ouvrier_batiment
18,false,commercant
23,false,ouvrier_agricole
21,false,ecolier
18,false,ouvrier_agricole
59,false,employe_prive
53,false,ouvrier_batiment
28,false,commercant
17,true,conducteur
78,true,ecolier
92,true,enseignant
56,false,ecolier
42,false,ouvrier_agricole
72,true,sans_activite
37,false,agriculteur
59,false,ouvrier_batiment
46,true,ouvrier_agricole
64,false,retraite
41,false,retraite
76,true,militaire
46,false,agriculteur
16,true,sans_activite
76,false,ouvrier_batiment
23,true,ouvrier_batiment
44,true,ouvrier
27,false,retraite
67,true,conducteur
23,true,ecolier
16,true,militaire
24,true,artisant
80,false,ouvrier_batiment
38,true,ouvrier
25,true,ouvrier
81,true,artisant
31,false,conducteur
29,true,sans_activite
18,false,agriculteur
73,false,ecolier
79,false,agriculteur
83,false,agriculteur
27,false,retraite
54,false,militaire
50,true,artisant
47,true,artisant
79,true,ouvrier_batiment
26,false,enseignant
26,true,ouvrier_agricole
49,false,militaire
57,true,ouvrier_batiment
18,true,ecolier
79,true,retraite
18,true,enseignant
41,false,ouvrier_agricole
80,true,agriculteur
43,false,militaire
56,false,retraite
51,true,sans_activite
54,false,artisant
64,false,commercant
59,true,conducteur
22,true,conducteur
58,true,sans_activite
30,true,ouvrier_batiment
29,false,artisant
93,true,ouvrier_batiment
82,false,conducteur
21,false,conducteur
30,true,ouvrier
77,false,commercant
29,true,enseignant
45,true,commercant
21,true,employe_prive
63,true,commercant
26,true,ecolier
70,true,employe_prive
21,false,ouvrier_batiment
43,true,sans_activite
78,false,enseignant
23,false,enseignant
92,true,employe_prive
52,false,commercant
69,true,agriculteur
80,false,conducteur
15,true,ecolier
20,false,ouvrier
88,false,militaire
13,true,agriculteur
41,false,ecolier
45,false,ouvrier_batiment
16,false,conducteur
94,false,ouvrier
26,true,sans_activite
57,true,militaire
18,false,artisant
53,true,agriculteur
80,false,ouvrier_agricole
92,true,militaire
62,false,commercant
54,true,retraite
21,false,conducteur
32,true,ouvrier_agricole
8,false,ecolier
41,true,retraite
27,true,employe_prive
91,false,employe_prive
91,true,ouvrier_batiment
24,true,ouvrier
74,false,ecolier
20,true,retraite
61,true,militaire
22,true,sans_activite
19,true,ouvrier
21,false,enseignant
30,true,ouvrier_batiment
14,true,artisant
98,false,ecolier
37,true,ouvrier
9,false,conducteur
58,false,conducteur
24,false,artisant
30,false,ouvrier
62,false,retraite
85,false,enseignant
52,false,agriculteur
28,false,conducteur
72,true,employe_prive
25,false,conducteur
63,true,commercant
79,false,agriculteur
22,true,conducteur
54,true,agriculteur
22,true,enseignant
47,false,agriculteur
7,true,ouvrier_agricole
98,true,enseignant
51,true,ouvrier
27,false,enseignant
18,false,conducteur
89,false,ouvrier_batiment
24,false,sans_activite
43,false,enseignant
56,false,ecolier
78,false,agriculteur
58,false,retraite
10,false,conducteur
83,true,employe_prive
3,true,commercant
58,false,enseignant
33,true,commercant
69,false,ouvrier_agricole
26,true,sans_activite
63,true,artisant
60,true,sans_activite
17,true,artisant
20,false,conducteur
95,false,retraite
82,false,enseignant
20,true,ouvrier
63,false,sans_activite
28,false,ouvrier_batiment
24,true,militaire
26,true,ouvrier
26,true,ecolier
95,false,militaire
24,true,employe_prive
23,true,agriculteur
18,false,conducteur
60,false,retraite
77,true,sans_activite
24,true,ouvrier
30,false,enseignant
23,false,employe_prive
26,true,employe_prive
47,false,enseignant
29,false,enseignant
21,true,ouvrier_batiment
23,true,ouvrier
25,false,employe_prive
64,true,retraite
9,false,enseignant
18,false,artisant
20,false,agriculteur
3,false,ouvrier_agricole
42,false,militaire
26,true,artisant
58,false,agriculteur
86,true,ecolier
73,true,retraite
19,true,agriculteur
59,false,enseignant
41,false,enseignant
76,false,artisant
53,true,commercant
80,true,employe_prive
76,false,conducteur
67,true,commercant
17,true,militaire
66,false,ecolier
61,false,ouvrier
67,false,militaire
79,false,ecolier
55,false,militaire
75,true,enseignant
22,true,militaire
55,true,artisant
55,false,artisant
6,false,militaire
26,true,commercant
83,false,militaire
25,false,sans_activite
6,false,enseignant
100,false,militaire
38,true,militaire
7,true,sans_activite
24,false,ecolier
25,true,ouvrier_batiment
20,false,retraite
44,true,artisant
69,false,artisant
28,true,retraite
22,true,commercant
8,false,commercant
53,false,militaire
66,false,commercant
26,false,ouvrier
80,true,enseignant
21,false,ecolier
32,true,ouvrier_batiment
76,false,ouvrier_agricole
22,true,ouvrier_agricole
28,true,artisant
10,false,ouvrier_batiment
21,true,conducteur
7,true,artisant
84,false,ecolier
71,true,sans_activite
52,true,ecolier
50,false,retraite
45,false,artisant
72,false,sans_activite
53,true,enseignant
23,false,ouvrier_batiment
76,true,militaire
98,true,employe_prive
63,true,ecolier
20,false,agriculteur
28,true,militaire
19,true,ouvrier_batiment
71,false,employe_prive
77,true,commercant
11,false,enseignant
46,false,commercant
9,true,militaire
21,true,enseignant
23,false,sans_activite
52,true,agriculteur
53,false,retraite
19,true,artisant
2,true,ouvrier_batiment
34,false,militaire
33,true,employe_prive
25,false,ouvrier
61,true,agriculteur
27,true,ouvrier_batiment
86,true,militaire
70,true,retraite
22,false,ouvrier_batiment
2,true,ecolier
11,false,employe_prive
95,false,ouvrier_batiment
28,true,ouvrier_batiment
30,true,enseignant
79,false,conducteur
37,false,sans_activite
70,true,retraite
6,true,retraite
55,false,retraite
80,true,commercant
69,true,agriculteur
16,false,conducteur
34,true,enseignant
20,false,agriculteur
24,false,employe_prive
23,true,ecolier
79,true,sans_activite
80,true,ouvrier_batiment
22,true,agriculteur
30,false,militaire
24,true,agriculteur
23,true,commercant
22,true,ouvrier
66,true,sans_activite
78,false,sans_activite
40,true,employe_prive
92,true,ouvrier_batiment
23,false,agriculteur
17,false,ecolier
28,true,ouvrier
17,false,militaire
37,true,retraite
58,true,retraite
89,false,artisant
48,true,militaire
58,false,agriculteur
70,true,ouvrier
75,false,commercant
28,true,militaire
19,false,ouvrier
54,false,employe_prive
75,true,employe_prive
38,false,ouvrier
4,true,agriculteur
41,true,ouvrier_batiment
24,false,conducteur
16,true,artisant
79,true,retraite
24,false,enseignant
25,true,ouvrier_agricole
24,true,commercant
60,true,agriculteur
60,true,retraite
29,true,agriculteur
60,true,agriculteur
94,true,artisant
75,true,commercant
27,false,militaire
71,true,conducteur
46,true,sans_activite
42,true,retraite
35,true,ouvrier_agricole
59,false,ouvrier_batiment
63,true,employe_prive
0,false,commercant
18,false,ouvrier_agricole
78,true,employe_prive
6,true,commercant
61,false,artisant
86,true,commercant
80,true,sans_activite
95,false,sans_activite
85,true,artisant
68,true,agriculteur
80,false,employe_prive
28,false,employe_prive
4,true,enseignant
66,true,ouvrier_batiment
25,true,ouvrier_batiment
49,false,employe_prive
76,true,militaire
28,false,conducteur
71,true,ecolier
4,false,ecolier
88,true,ouvrier_batiment
86,true,ouvrier_agricole
70,false,ouvrier
78,false,agriculteur
15,false,retraite
70,true,sans_activite
10,false,ecolier
45,false,retraite
37,true,sans_activite
44,true,ouvrier_batiment
51,true,ecolier
26,true,ecolier
78,false,enseignant
27,false,ouvrier_agricole
68,true,artisant
8,false,employe_prive
28,true,commercant
90,false,ouvrier_agricole
2,false,retraite
34,false,sans_activite
18,true,retraite
22,true,ouvrier_agricole
35,false,employe_prive
78,true,conducteur
39,true,employe_prive
89,true,enseignant
78,true,conducteur
61,true,artisant
74,true,commercant
6,false,retraite
30,false,commercant
8,true,ouvrier_agricole
23,false,retraite
64,false,ouvrier
48,true,ouvrier_batiment
30,false,sans_activite
3,false,ouvrier
94,false,ouvrier_batiment
73,true,conducteur
10,false,ouvrier_agricole
67,false,sans_activite
74,true,ouvrier
15,true,agriculteur
21,false,militaire
8,false,ouvrier
71,true,enseignant
35,false,militaire
20,true,enseignant
17,false,ouvrier
58,true,conducteur
17,true,ecolier
11,false,ouvrier_batiment
28,false,ouvrier
2,false,commercant
21,false,ouvrier_agricole
58,false,sans_activite
27,true,ouvrier
15,true,ouvrier
29,true,militaire
28,true,ouvrier_batiment
80,false,militaire
93,true,enseignant
26,false,ouvrier_batiment
18,true,enseignant
80,false,agriculteur
69,true,artisant
93,true,ecolier
18,false,conducteur
38,true,agriculteur
1,true,retraite
8,false,enseignant
63,false,artisant
54,false,conducteur
65,true,ouvrier
11,false,commercant
70,false,artisant
56,true,enseignant
78,false,militaire
19,true,retraite
95,false,sans_activite
78,true,conducteur
55,true,ouvrier_agricole
56,false,ouvrier_batiment
5,true,ouvrier
63,true,ouvrier
29,true,ecolier
35,true,agriculteur
30,true,ecolier
11,false,militaire
61,false,militaire
13,true,ouvrier
95,true,commercant
20,false,agriculteur
22,true,ouvrier
86,true,ecolier
95,false,ouvrier_agricole
29,false,sans_activite
33,true,militaire
64,true,commercant
10,false,ouvrier
69,false,employe_prive
25,true,ouvrier
9,true,ouvrier
31,true,artisant
86,false,conducteur
20,true,artisant
48,false,retraite
21,false,conducteur
85,true,enseignant
19,true,ouvrier_batiment
27,true,enseignant
84,false,militaire
93,false,artisant
73,true,enseignant
56,true,employe_prive
81,false,employe_prive
73,false,artisant
90,true,retraite
32,false,enseignant
21,false,militaire
11,true,militaire
23,true,commercant
44,true,employe_prive
80,false,sans_activite
83,true,employe_prive
24,false,militaire
43,true,sans_activite
22,true,agriculteur
55,false,sans_activite
86,false,retraite
19,true,commercant
12,false,ouvrier_batiment
30,false,ouvrier_batiment
66,false,enseignant
75,true,ecolier
79,false,ecolier
28,false,artisant
42,true,ouvrier_batiment
16,true,conducteur
46,true,artisant
26,true,ecolier
91,false,ouvrier_agricole
55,true,ouvrier
15,true,enseignant
27,false,artisant
49,true,artisant
27,true,enseignant
80,true,commercant
72,false,sans_activite
37,false,employe_prive
77,true,ouvrier_agricole
34,false,ouvrier_agricole
28,false,militaire
8,false,militaire
72,false,enseignant
26,false,ecolier
52,true,artisant
39,false,agriculteur
76,false,ouvrier_batiment
43,true,ecolier
24,false,ouvrier_batiment
29,true,ecolier
29,true,commercant
38,false,agriculteur
21,true,sans_activite
76,true,ouvrier_agricole
99,false,ouvrier_batiment
70,true,ouvrier_agricole
18,true,employe_prive
66,true,employe_prive
67,false,agriculteur
13,true,ouvrier_agricole
80,true,conducteur
49,false,ecolier
54,true,agriculteur
12,false,enseignant
79,true,sans_activite
21,true,enseignant
53,false,ecolier
41,false,sans_activite
74,false,enseignant
19,false,agriculteur
74,true,employe_prive
59,true,ouvrier_agricole
55,true,sans_activite
40,true,retraite
25,false,commercant
11,true,agriculteur
76,true,retraite
78,true,enseignant
71,false,enseignant
25,false,ouvrier_batiment
79,true,agriculteur
28,false,conducteur
66,false,ouvrier_agricole
24,true,sans_activite
16,false,artisant
23,false,artisant
26,true,ouvrier_agricole
17,true,commercant
22,false,ouvrier
21,true,conducteur
51,false,ouvrier
19,false,artisant
17,false,enseignant
61,false,militaire
56,false,ouvrier_batiment
29,true,retraite
79,true,commercant
79,false,ouvrier_batiment
78,false,sans_activite
49,true,conducteur
26,false,ouvrier
55,false,agriculteur
19,true,retraite
70,true,ecolier
76,false,ouvrier_batiment
22,true,agriculteur
10,true,employe_prive
79,true,ecolier
26,true,conducteur
76,true,ouvrier_batiment
69,true,ouvrier_batiment
94,false,retraite
83,true,ouvrier
62,true,ouvrier
96,false,artisant
14,true,militaire
24,true,militaire
8,false,sans_activite
27,true,artisant
28,false,commercant
36,false,retraite
18,true,commercant
87,true,ouvrier_agricole
55,true,artisant
20,false,enseignant
65,false,ecolier
94,false,commercant
46,false,ouvrier
45,false,ouvrier_batiment
5,false,enseignant
32,false,retraite
54,true,artisant
22,false,retraite
16,false,commercant
79,true,ouvrier
39,false,ecolier
24,false,retraite
77,true,employe_prive
80,false,artisant
31,true,commercant
27,false,employe_prive
3,false,sans_activite
76,true,retraite
17,false,ouvrier_batiment
18,true,agriculteur
20,true,commercant
78,false,conducteur
53,false,ouvrier_batiment
54,true,employe_prive
71,false,enseignant
39,true,enseignant
24,true,ouvrier_batiment
17,false,ecolier
88,false,conducteur
25,false,ouvrier_batiment
79,false,sans_activite
21,true,militaire
99,false,artisant
19,true,employe_prive
33,false,sans_activite
80,true,commercant
12,false,ouvrier
17,true,ouvrier_batiment
14,true,ouvrier_agricole
20,true,enseignant
4,true,ouvrier_batiment
55,true,ouvrier_batiment
27,false,artisant
55,true,sans_activite
98,false,sans_activite
22,true,retraite
55,false,ouvrier_batiment
65,false,ouvrier
78,true,retraite
54,false,artisant
19,true,enseignant
22,true,employe_prive
28,false,ecolier
23,true,ouvrier
73,false,ouvrier_batiment
18,false,employe_prive
39,false,militaire
22,true,enseignant
29,true,commercant
30,true,retraite
78,true,militaire
35,false,sans_activite
79,false,ouvrier_batiment
76,true,ecolier
58,true,agriculteur
77,false,artisant
45,true,ecolier
76,true,employe_prive
28,true,ouvrier
90,true,employe_prive
73,false,artisant
67,false,conducteur
65,false,agriculteur
26,true,employe_prive
76,false,ouvrier
54,false,sans_activite
77,false,ouvrier
27,false,ecolier
23,true,conducteur
79,true,artisant
28,true,employe_prive
66,false,agriculteur
91,true,ecolier
24,false,ecolier
11,true,retraite
84,false,employe_prive
79,false,employe_prive
78,false,conducteur
43,false,enseignant
87,false,ouvrier_batiment
18,false,militaire
57,true,sans_activite
19,false,artisant
26,false,conducteur
99,true,agriculteur
2,true,agriculteur
28,false,ecolier
69,true,employe_prive
88,true,ouvrier_agricole
59,true,sans_activite
18,false,employe_prive
44,false,ouvrier_batiment
98,true,ouvrier
7,true,ecolier
85,false,ouvrier_batiment
18,false,conducteur
30,false,ouvrier
15,true,retraite
60,false,ouvrier_batiment
17,false,commercant
79,true,ecolier
19,false,retraite
73,false,artisant
30,true,employe_prive
73,true,enseignant
72,false,enseignant
29,false,agriculteur
30,true,commercant
9,true,ecolier
17,true,conducteur
57,true,ecolier
53,false,artisant
58,true,commercant
52,true,enseignant
29,false,agriculteur
80,false,agriculteur
39,true,artisant
12,true,artisant
27,false,militaire
11,true,enseignant
22,false,conducteur
77,false,enseignant
45,false,employe_prive
20,false,ouvrier_batiment
15,true,employe_prive
54,true,employe_prive
57,false,ouvrier_batiment
18,false,sans_activite
91,false,artisant
56,true,ecolier
21,true,employe_prive
9,true,commercant
16,true,ouvrier_batiment
99,false,ouvrier
61,true,employe_prive
47,false,sans_activite
79,true,ouvrier
0,false,artisant
14,true,artisant
25,false,conducteur
100,true,artisant
85,true,ecolier
62,true,enseignant
10,false,artisant
100,false,ecolier
9,false,commercant
16,true,conducteur
17,true,enseignant
19,false,agriculteur
28,true,enseignant
11,false,ouvrier_batiment
50,false,ecolier
20,true,ouvrier_agricole
86,false,artisant
16,true,commercant
72,true,enseignant
74,false,ouvrier_agricole
43,true,ecolier
30,true,ouvrier_batiment
3,false,militaire
88,false,sans_activite
41,true,sans_activite
51,true,conducteur
30,false,agriculteur
27,true,employe_prive
16,false,retraite
75,true,enseignant
22,true,retraite
90,true,enseignant
27,true,sans_activite
23,true,ouvrier_agricole
16,true,ouvrier
77,false,retraite
23,false,retraite
91,false,conducteur
57,false,ouvrier_agricole
29,true,commercant
26,true,conducteur
20,true,employe_prive
68,true,ouvrier
91,true,ouvrier
24,true,sans_activite
3,false,retraite
30,false,retraite
80,true,employe_prive
17,true,ouvrier
25,true,ecolier
98,false,enseignant
35,true,artisant
48,false,enseignant
13,false,employe_prive
86,true,enseignant
20,false,ecolier
24,false,conducteur
24,true,sans_activite
41,false,militaire
12,true,sans_activite
36,false,militaire
80,false,conducteur
46,false,enseignant
41,true,ecolier
18,true,ouvrier_agricole
99,true,sans_activite
17,true,ouvrier_agricole
19,true,ouvrier_batiment
80,false,ouvrier
77,false,retraite
17,true,commercant
44,true,militaire
15,true,militaire
17,true,commercant
4,true,retraite
30,true,ouvrier_batiment
22,true,conducteur
30,true,artisant
82,true,militaire
19,false,commercant
57,false,sans_activite
30,false,employe_prive
26,false,agriculteur
63,false,ouvrier_agricole
17,true,ouvrier_batiment
78,false,artisant
37,true,agriculteur
0,true,conducteur
6,true,agriculteur
30,true,commercant
44,false,artisant
78,true,ecolier
62,true,ouvrier_batiment
30,false,retraite
11,true,ouvrier_agricole
25,false,ecolier
14,true,retraite
2,false,ouvrier
39,true,ouvrier
58,true,employe_prive
24,false,commercant
56,true,retraite
64,false,ouvrier
28,true,employe_prive
76,false,militaire
52,true,ecolier
23,true,ouvrier_batiment
79,true,ouvrier_batiment
21,true,ouvrier_agricole
97,false,enseignant
73,true,sans_activite
26,false,agriculteur
61,true,ouvrier
52,false,militaire
71,false,ouvrier
68,false,sans_activite
18,false,ecolier
25,true,sans_activite
70,false,militaire
38,true,militaire
47,false,conducteur
27,false,commercant
46,false,retraite
29,true,agriculteur
10,true,ouvrier_batiment
75,true,retraite
16,true,ouvrier_agricole
20,true,ecolier
55,false,ouvrier_batiment
15,false,sans_activite
9,true,ouvrier_agricole
18,false,ouvrier
35,false,militaire
79,false,ouvrier
20,false,agriculteur
23,false,ouvrier
47,true,sans_activite
28,false,commercant
79,false,conducteur
76,true,enseignant
27,false,enseignant
18,true,ecolier
84,true,conducteur
75,true,ecolier
79,true,artisant
10,true,agriculteur
57,false,commercant
68,false,ouvrier_agricole
16,false,conducteur
29,true,ecolier
77,true,ouvrier_batiment
29,true,conducteur
28,true,enseignant
24,false,militaire
87,false,ouvrier_agricole
29,true,ouvrier
0,false,artisant
27,true,commercant
27,false,ouvrier_agricole
52,false,commercant
30,false,artisant
82,false,employe_prive
87,true,commercant
16,false,ouvrier_agricole
77,true,agriculteur
78,true,ouvrier_agricole
66,false,artisant
73,true,commercant
88,false,ouvrier_agricole
79,true,agriculteur
23,true,enseignant
22,false,agriculteur
25,true,enseignant
77,false,militaire
