householdSize,householdIncome,householdType,numberOfCars,householdID
1,Low,type3,2,4404
1,Low,type2,3,3258
2,High,type3,0,1597
5,High,type3,0,6173
3,High,type1,3,4994
6,Low,type3,3,6247
3,Low,type3,0,1070
3,High,type2,0,3480
5,High,type2,1,6697
2,High,type1,2,9891
1,High,type1,3,5845
3,High,type2,0,8621
1,High,type2,3,4581
3,High,type3,2,4175
6,High,type2,2,8935
5,High,type3,2,8835
4,High,type3,0,3985
4,High,type1,0,8770
6,High,type2,2,5117
1,High,type1,1,163
1,Low,type1,1,9661
5,Low,type1,3,9656
4,Low,type2,2,5352
2,Low,type2,1,3621
2,Low,type1,2,1413
5,High,type1,2,1643
2,Low,type2,2,7105
2,High,type2,3,3169
4,Low,type1,2,5749
3,High,type2,0,256
3,Low,type1,3,7649
3,Low,type3,0,2693
4,High,type3,3,4958
1,Low,type2,0,3743
2,Low,type1,3,6230
4,High,type1,0,1145
4,Low,type1,2,5314
5,High,type2,0,7430
1,Low,type2,1,9880
5,Low,type3,3,975
2,High,type3,0,645
5,High,type2,3,4807
1,Low,type2,1,7880
3,Low,type1,1,7716
5,Low,type3,2,1842
1,Low,type1,3,4168
3,High,type2,1,9555
4,High,type3,0,5844
2,High,type2,0,7654
2,High,type1,2,2056
2,Low,type2,2,8909
1,High,type1,1,8408
6,Low,type1,1,1494
6,Low,type1,0,4690
3,Low,type1,0,8738
5,High,type3,3,3236
6,Low,type2,1,9358
3,Low,type2,0,4433
6,Low,type3,1,3870
4,High,type1,1,2610
5,High,type3,3,593
4,High,type1,0,227
2,High,type1,2,8718
3,Low,type3,2,1166
2,High,type2,1,4542
6,High,type1,0,9335
4,Low,type3,2,550
5,Low,type2,3,4142
4,High,type1,0,5724
5,Low,type1,2,5073
5,High,type1,2,8758
1,High,type2,3,5554
1,High,type3,1,3523
5,Low,type3,3,1765
4,Low,type3,0,3210
6,High,type2,1,9670
4,Low,type3,1,4897
2,High,type3,0,883
4,High,type1,1,5046
5,Low,type3,1,740
6,Low,type1,3,5036
3,High,type2,0,769
3,High,type2,3,9257
6,Low,type3,3,8041
3,Low,type3,3,8312
5,Low,type3,3,6753
5,High,type1,0,8309
5,High,type3,3,5806
4,Low,type1,1,3516
3,Low,type1,0,4235
4,High,type1,0,5789
1,Low,type2,3,4555
4,High,type2,1,6745
3,High,type2,3,8553
2,High,type3,0,8822
6,Low,type2,1,7940
3,Low,type2,1,4271
3,High,type2,0,1852
6,High,type3,0,4488
4,High,type1,1,7008
6,High,type2,1,1776
6,High,type1,1,4816
2,Low,type3,3,4547
5,Low,type1,3,3550
1,High,type1,3,6258
5,High,type2,1,1397
4,Low,type3,3,4813
5,Low,type2,1,5400
2,Low,type3,3,1656
6,Low,type3,2,6661
4,Low,type1,3,2646
2,High,type2,3,3122
6,High,type3,3,5022
5,High,type1,1,5633
6,High,type2,1,934
6,High,type2,2,2148
1,High,type3,2,92
2,High,type3,1,3597
3,Low,type1,1,2345
4,Low,type2,0,65
3,High,type1,0,9230
3,High,type2,1,6600
6,Low,type3,3,9264
1,High,type1,0,8559
5,High,type2,1,5839
2,High,type2,2,6239
2,Low,type1,1,5251
6,Low,type1,2,7382
4,Low,type2,0,1752
6,High,type2,3,5283
4,High,type1,0,5736
6,Low,type1,3,3228
2,High,type1,2,5891
4,Low,type1,0,4846
5,Low,type1,1,2107
4,High,type3,0,5127
1,Low,type1,2,7253
4,High,type2,2,6684
4,Low,type2,3,4130
1,High,type2,0,8943
6,High,type3,2,7843
2,Low,type2,1,6680
3,Low,type2,3,7153
1,Low,type3,1,7827
1,Low,type1,3,254
6,High,type3,3,4969
6,High,type3,2,334
3,High,type1,2,8438
6,Low,type2,2,7390
2,High,type2,3,577
2,Low,type1,3,6087
5,High,type3,0,3855
1,High,type2,3,3203
1,High,type3,1,5734
5,Low,type2,3,1783
5,High,type3,2,5310
1,High,type3,2,5515
3,Low,type1,1,9908
1,High,type1,3,4998
5,Low,type1,2,5129
6,High,type3,3,1866
2,Low,type2,3,5113
5,High,type1,2,3731
2,High,type3,0,9259
5,Low,type2,0,5933
5,Low,type2,0,1287
3,Low,type2,2,5091
5,High,type1,1,582
5,High,type1,1,3171
4,Low,type1,2,4350
6,High,type3,0,2818
5,Low,type3,2,8473
5,High,type3,0,4646
3,Low,type1,3,1835
4,Low,type1,3,5850
5,High,type3,3,3191
5,High,type1,3,2965
2,High,type3,2,3062
4,Low,type3,0,4967
4,Low,type3,0,6693
2,Low,type3,0,3958
3,Low,type2,2,4060
3,High,type3,2,3214
2,High,type2,3,7650
5,High,type1,1,7019
6,High,type1,3,3099
4,High,type3,0,2675
1,High,type2,0,96
3,High,type1,2,4862
3,Low,type3,2,9924
5,High,type2,0,7625
6,High,type2,2,1963
5,High,type2,2,1859
2,High,type2,0,6517
5,Low,type1,1,8480
6,Low,type3,3,8610
2,Low,type1,1,2241
3,High,type3,1,6851
1,High,type3,0,3057
3,Low,type1,1,8034
3,High,type1,2,2764
4,Low,type1,2,5325
6,High,type1,2,8350
5,High,type2,3,3173
1,High,type2,2,4814
2,High,type1,1,444
4,Low,type3,2,7872
3,High,type1,2,1108
3,Low,type3,2,2332
4,High,type1,2,7206
6,High,type1,0,6867
6,Low,type1,3,3647
1,Low,type3,1,4991
3,Low,type2,3,806
1,High,type3,1,8224
1,Low,type2,3,2391
2,High,type2,2,4155
2,Low,type3,0,326
5,High,type1,1,6515
2,High,type3,3,6929
1,Low,type1,1,9591
1,High,type3,2,117
3,Low,type1,0,3281
5,High,type2,0,7906
4,Low,type1,1,3877
3,High,type1,2,9297
4,High,type1,3,2175
4,Low,type3,3,8457
6,High,type1,2,6236
5,High,type1,3,8372
3,Low,type3,1,2521
4,High,type3,0,5441
2,Low,type3,0,6214
5,High,type3,1,8464
4,High,type1,1,5130
2,High,type3,2,7081
3,High,type3,3,7754
3,High,type3,1,8675
5,High,type3,3,5689
6,High,type1,2,3409
5,Low,type3,1,4667
4,Low,type3,0,7261
3,High,type3,0,3400
5,Low,type3,0,6326
2,High,type2,0,3394
4,Low,type1,2,1582
6,Low,type3,2,7302
3,High,type2,1,2209
1,High,type2,3,4326
1,High,type1,0,3235
2,Low,type1,2,2174
5,Low,type1,3,1902
5,Low,type3,1,4812
2,High,type2,0,1206
6,Low,type3,2,805
2,High,type1,3,1322
2,High,type3,3,1095
2,Low,type2,0,5463
3,High,type1,1,9474
1,Low,type3,0,5323
5,High,type2,1,6421
6,High,type3,2,1184
4,Low,type3,1,5848
6,High,type1,1,7067
1,High,type2,0,6790
2,Low,type2,3,1308
6,High,type2,2,2717
3,High,type3,0,9689
4,Low,type2,0,404
4,High,type2,1,1369
6,High,type1,3,7901
6,High,type2,1,9830
2,Low,type3,1,7552
5,Low,type2,3,1006
1,Low,type1,2,8938
2,High,type1,2,8278
2,Low,type2,3,8868
4,Low,type1,3,727
2,Low,type2,0,1631
4,High,type2,3,2771
2,Low,type3,2,5623
6,Low,type2,3,4172
1,Low,type1,2,1759
5,High,type2,3,7774
1,Low,type2,2,9123
6,Low,type2,2,5227
3,Low,type1,3,85
6,High,type1,3,8396
6,High,type3,2,4516
6,High,type3,1,1877
2,Low,type2,0,3604
1,High,type2,3,3461
1,Low,type2,1,9263
2,Low,type1,3,8365
2,Low,type1,0,7270
3,High,type2,2,9829
1,High,type3,2,1546
1,High,type3,3,327
6,Low,type1,1,5228
1,Low,type1,0,3381
5,Low,type3,2,6208
1,Low,type3,1,266
4,Low,type3,0,5916
2,Low,type2,3,1572
2,Low,type3,0,971
4,Low,type2,3,2767
1,Low,type2,2,6679
4,Low,type2,2,2910
1,Low,type3,2,2694
4,Low,type2,3,7553
6,Low,type2,1,3361
4,Low,type3,1,4332
4,Low,type3,1,2417
1,High,type3,3,4578
4,High,type1,1,5333
6,Low,type1,2,6667
2,Low,type2,3,6864
6,High,type1,0,9062
3,High,type2,1,5862
3,High,type2,3,464
5,High,type2,2,5951
2,High,type1,2,7899
5,Low,type3,1,151
1,High,type3,1,1348
6,High,type2,3,4427
4,High,type3,0,7735
3,Low,type3,0,8668
4,High,type2,2,9845
6,Low,type1,3,7723
6,High,type1,2,4188
6,Low,type2,2,679
3,High,type1,1,9290
5,High,type1,2,6848
5,Low,type1,1,8851
5,Low,type3,1,3581
2,High,type2,3,1408
2,High,type1,3,166
3,Low,type3,1,195
5,Low,type3,0,101
3,High,type3,1,9235
1,Low,type1,1,7005
4,Low,type1,3,667
6,Low,type1,2,6737
5,High,type1,0,8859
5,High,type3,2,7048
6,Low,type2,2,8899
5,High,type2,1,9777
1,Low,type3,3,7730
4,Low,type2,0,7256
5,Low,type2,0,992
1,Low,type2,3,6386
6,Low,type3,3,3374
3,Low,type2,1,7567
4,Low,type2,1,6554
4,Low,type3,0,4084
5,High,type2,0,6098
6,High,type3,2,5197
3,High,type1,1,3008
2,Low,type3,1,3736
6,Low,type1,2,9795
5,Low,type1,0,4463
1,High,type3,2,4989
4,High,type2,1,7326
6,High,type1,1,3546
4,Low,type3,3,9612
4,High,type3,3,2563
2,High,type2,2,1232
5,Low,type1,2,6502
1,High,type3,2,8838
4,High,type3,1,9114
2,High,type1,1,6461
4,High,type3,2,8013
3,Low,type1,3,6157
6,High,type3,3,5388
1,High,type3,2,9130
5,High,type2,0,6607
1,Low,type2,0,5813
3,Low,type3,1,2381
3,High,type2,2,7453
3,High,type1,0,7882
4,Low,type2,3,4594
4,High,type2,1,9773
4,High,type1,1,4398
5,Low,type1,1,4976
1,High,type1,3,1460
4,High,type3,2,617
4,High,type1,0,3831
1,Low,type1,2,2918
5,High,type1,0,9399
5,High,type3,3,5010
5,High,type2,2,6669
6,High,type2,2,6565
4,High,type3,1,2621
4,High,type3,0,4256
6,Low,type3,3,2343
2,Low,type1,2,1221
2,High,type2,3,7892
6,High,type2,2,873
6,Low,type3,2,9726
1,High,type3,3,5494
5,Low,type1,0,8435
3,High,type1,3,3599
4,Low,type2,3,7205
1,High,type1,2,4513
5,Low,type2,0,5366
5,Low,type3,0,3786
5,High,type3,3,6930
4,Low,type3,0,6298
2,High,type1,2,693
2,High,type1,1,7491
4,Low,type2,3,3342
1,Low,type1,1,3674
1,Low,type2,0,2727
1,High,type1,0,4680
1,Low,type1,0,5416
1,High,type1,1,4471
2,High,type1,3,540
3,High,type3,0,4170
5,Low,type1,3,1733
4,High,type2,1,5179
5,Low,type3,0,923
1,Low,type2,2,9518
6,High,type2,1,8917
6,Low,type2,2,9328
4,Low,type1,1,618
6,High,type2,1,9885
6,High,type1,0,436
3,High,type2,0,9745
6,High,type2,2,6547
3,Low,type1,1,9192
4,High,type3,3,474
6,Low,type2,2,8585
4,Low,type3,2,8750
1,High,type1,3,7361
3,Low,type2,0,2030
4,Low,type3,0,2779
3,Low,type1,0,2645
5,High,type2,2,4574
3,Low,type3,3,689
2,Low,type3,1,7642
1,Low,type1,3,7869
5,Low,type3,3,2897
5,Low,type3,2,786
1,Low,type3,1,6695
2,High,type1,1,3538
3,High,type1,1,80
6,Low,type3,3,1947
3,High,type3,2,8165
4,High,type2,0,3817
5,High,type2,2,9407
3,High,type1,3,2357
3,Low,type2,1,2341
2,High,type1,0,5786
1,High,type3,0,3133
5,High,type2,3,2724
4,High,type2,0,2220
5,Low,type2,2,7227
6,Low,type3,1,1135
3,Low,type1,1,6297
1,High,type2,2,3799
2,High,type1,1,7303
5,Low,type2,0,9753
2,High,type2,2,691
4,Low,type1,0,5908
4,Low,type1,0,5068
4,Low,type1,3,5510
2,Low,type3,1,8180
4,High,type2,2,9736
6,High,type1,1,7558
4,High,type1,2,2032
3,High,type2,1,8409
4,High,type2,0,3
5,Low,type2,0,4030
6,High,type3,3,7070
2,Low,type1,3,3414
3,High,type3,2,5675
6,Low,type1,2,2371
3,High,type1,2,7452
2,Low,type2,3,8415
4,Low,type1,0,6439
1,Low,type1,0,8201
5,High,type2,1,2793
3,High,type3,2,5795
2,High,type1,1,6844
5,Low,type1,1,755
6,Low,type1,1,8081
1,Low,type1,2,4321
2,High,type1,3,7281
2,High,type1,3,4185
2,Low,type2,2,6876
1,Low,type2,2,245
1,High,type2,1,3579
4,Low,type1,0,3304
3,High,type3,0,8107
5,High,type1,1,7682
2,Low,type2,2,4750
1,High,type1,2,238
2,High,type2,0,1610
1,Low,type2,0,2121
6,High,type1,2,6604
6,High,type2,3,1925
2,High,type2,1,5497
1,Low,type1,0,1696
6,High,type2,0,418
5,High,type1,1,3205
1,High,type2,3,9220
5,High,type1,3,2950
6,Low,type1,2,9502
4,Low,type2,2,6824
4,High,type3,0,5988
5,High,type3,3,2562
5,High,type1,2,6664
2,Low,type2,2,7454
1,Low,type3,2,648
4,Low,type3,2,2312
6,Low,type2,2,4951
5,Low,type3,1,1772
3,High,type3,2,3932
2,High,type3,2,2604
6,Low,type1,1,2527
6,Low,type3,1,594
1,High,type3,3,1124
1,Low,type1,3,8241
5,High,type3,1,7853
4,High,type2,1,1398
5,Low,type2,3,1790
1,High,type1,1,9225
5,Low,type1,1,880
5,Low,type3,2,9848
2,High,type2,1,6119
6,Low,type3,0,2672
4,High,type3,3,1625
3,Low,type2,2,6283
4,High,type1,2,7697
6,High,type2,0,3356
4,High,type3,1,1748
5,Low,type2,2,7747
4,High,type1,2,8448
6,High,type2,3,8940
6,High,type1,0,3317
4,Low,type1,3,2787
4,Low,type2,3,1816
2,Low,type3,3,2586
2,Low,type3,1,3778
4,High,type2,2,6639
2,High,type2,1,9520
1,High,type3,1,222
5,Low,type3,2,5566
3,Low,type3,1,7626
2,Low,type2,0,6169
5,High,type1,1,8775
6,High,type3,2,8386
6,High,type1,3,3066
2,High,type2,1,5693
5,High,type2,3,2129
1,High,type3,0,7502
5,High,type3,1,7494
5,Low,type3,1,8531
6,Low,type3,2,2538
3,Low,type2,0,4894
4,Low,type1,0,8729
2,Low,type2,0,1000
3,High,type3,0,5140
2,Low,type1,3,8249
4,Low,type3,3,1516
2,Low,type2,1,4841
5,Low,type3,2,5825
5,High,type3,2,611
1,High,type2,1,6293
4,Low,type3,1,519
2,High,type1,3,6949
4,High,type3,0,7990
6,High,type3,0,965
4,Low,type1,1,8932
3,High,type1,1,2535
5,Low,type2,2,9131
5,High,type1,2,1247
2,High,type2,2,2236
4,High,type1,0,3095
3,Low,type3,1,5303
2,High,type1,2,4602
1,High,type1,1,8503
5,High,type3,0,1722
4,High,type3,3,5631
1,Low,type1,0,4761
4,Low,type2,1,7597
2,Low,type3,0,1887
3,High,type3,3,356
5,High,type3,2,9080
3,Low,type1,1,1383
5,Low,type3,2,2700
4,Low,type1,1,8019
5,Low,type3,0,677
1,High,type2,3,1169
4,Low,type2,2,3303
4,Low,type2,0,8371
6,High,type3,0,4008
1,Low,type1,2,6004
2,High,type2,1,5462
3,Low,type3,3,8571
6,High,type2,0,2982
2,Low,type3,0,5253
2,High,type3,3,7920
5,High,type2,2,2110
6,Low,type3,0,3183
6,Low,type2,0,7952
3,Low,type1,1,3979
3,High,type3,1,5281
6,High,type3,0,8113
2,High,type3,0,6480
2,High,type1,3,368
1,High,type3,1,7479
3,High,type2,2,7532
1,High,type2,3,3358
6,Low,type1,0,1998
4,Low,type3,2,512
1,High,type1,2,4341
3,High,type1,1,1100
5,High,type2,1,4852
5,Low,type3,0,1186
3,Low,type3,0,4689
1,High,type2,2,9184
6,Low,type3,3,597
2,Low,type2,0,1583
1,Low,type3,1,320
1,High,type1,2,1603
3,High,type1,2,7878
5,High,type1,2,2486
5,High,type3,2,9070
5,High,type1,2,3520
5,High,type1,3,563
4,Low,type1,3,7633
5,Low,type1,0,739
1,High,type3,0,7047
1,High,type1,2,8566
2,Low,type3,2,5520
4,High,type2,0,3498
1,High,type2,0,6153
3,Low,type1,1,184
6,High,type3,2,5901
6,High,type3,3,7080
3,Low,type2,1,10
6,Low,type2,0,729
3,Low,type3,0,6781
5,Low,type3,0,1665
1,High,type2,0,369
3,High,type3,1,7776
2,Low,type1,3,5178
4,High,type3,0,5395
3,High,type1,0,2454
2,Low,type1,3,310
6,High,type1,0,2644
6,Low,type1,0,6154
5,High,type1,3,5394
4,High,type2,2,6714
3,High,type1,0,7569
6,Low,type2,1,6226
1,Low,type3,2,5547
5,High,type1,3,7706
2,Low,type3,3,4663
3,Low,type1,0,9267
1,Low,type2,2,8287
5,Low,type2,3,9103
2,Low,type1,3,7784
1,Low,type1,0,896
6,Low,type3,1,8745
1,High,type2,2,1171
6,High,type3,2,1510
5,High,type3,2,5165
6,Low,type3,2,7011
5,High,type2,2,4818
6,Low,type1,2,4236
3,Low,type2,1,4300
2,High,type2,3,4317
2,Low,type2,2,8254
4,High,type1,3,8221
6,Low,type2,3,6553
1,Low,type1,3,6682
4,Low,type2,3,4528
5,High,type1,3,4448
1,High,type3,0,7780
2,High,type3,1,2080
3,Low,type1,1,4345
6,High,type2,1,8996
4,High,type2,1,754
2,High,type3,0,3360
5,Low,type1,2,3029
4,Low,type1,1,6189
4,Low,type1,0,8609
1,Low,type3,3,7427
1,Low,type3,1,9925
1,High,type1,1,836
3,Low,type2,2,2196
2,Low,type2,3,1429
2,Low,type3,0,9714
6,Low,type3,2,8
6,High,type3,3,7540
5,Low,type1,0,8164
6,Low,type2,2,4047
3,Low,type1,2,5383
4,High,type2,2,4029
1,Low,type2,3,1415
5,Low,type2,0,977
2,Low,type3,0,8979
2,Low,type1,1,798
4,Low,type2,2,8789
6,High,type2,3,4112
1,Low,type3,3,7761
5,High,type3,3,9180
5,Low,type2,1,9245
2,Low,type2,3,3963
4,Low,type2,2,6128
3,High,type3,2,9666
4,High,type3,3,3077
1,Low,type3,0,1573
5,High,type3,2,7756
3,Low,type2,0,8960
4,Low,type1,3,4567
2,High,type2,1,6213
4,Low,type3,1,8017
5,High,type2,2,8986
4,Low,type2,1,3481
2,High,type1,2,1871
6,Low,type2,3,7611
5,High,type2,3,6586
2,Low,type3,2,2588
3,High,type1,3,7718
5,High,type3,3,9167
4,High,type3,1,6358
1,High,type3,1,2893
6,Low,type3,1,7807
6,High,type1,3,253
2,Low,type2,2,1142
5,High,type3,2,7190
1,High,type1,3,6828
2,Low,type2,0,1342
5,High,type2,0,2917
5,High,type3,3,536
2,Low,type1,3,4439
6,Low,type2,0,1046
1,Low,type1,1,2524
2,Low,type2,0,7946
5,High,type2,3,4540
2,Low,type3,1,508
2,Low,type2,0,5942
3,High,type2,0,7587
6,High,type1,3,3165
2,Low,type2,3,3224
5,Low,type2,3,2099
3,High,type1,3,2327
